feature_id,r,pca_dist_clean,pca_dist_steered,pca_dist_denoised,along_v_mean,fraction_along_v_mean
12507,0.8,28.073368072509766,59.23683547973633,25.43562126159668,43.9884147644043,0.6122003793716431
12507,1.0,28.073368072509766,70.92388153076172,26.207157135009766,60.6436882019043,0.6979082226753235
15125,0.2,28.073368072509766,30.08590316772461,28.307605743408203,1.293360948562622,0.03206569701433182
15125,0.4,28.073368072509766,35.37929153442383,24.853609085083008,10.9724702835083,0.30116042494773865
15125,0.6,28.073368072509766,42.700923919677734,22.793506622314453,25.675241470336914,0.4983538091182709
15125,0.8,28.073368072509766,51.1840705871582,21.23722267150879,44.03852462768555,0.6240610480308533
15125,1.0,28.073368072509766,60.345672607421875,21.649518966674805,60.93506622314453,0.7125086784362793
16927,0.2,28.073368072509766,30.075881958007812,28.316177368164062,1.2819851636886597,0.031358249485492706
16927,0.4,28.073368072509766,35.35627365112305,24.947132110595703,11.133474349975586,0.30899903178215027
16927,0.6,28.073368072509766,42.66450500488281,23.12222671508789,25.506690979003906,0.497335821390152
16927,0.8,28.073368072509766,51.134464263916016,21.883333206176758,43.47053909301758,0.6206201314926147
16927,1.0,28.073368072509766,60.28314971923828,22.712881088256836,60.0566291809082,0.7096001505851746
23824,0.2,28.073368072509766,31.255016326904297,29.857938766479492,1.2638323307037354,0.0305466391146183
23824,0.4,28.073368072509766,39.07638168334961,28.56332778930664,11.017230987548828,0.30405423045158386
23824,0.6,28.073368072509766,49.326717376708984,27.876983642578125,25.848289489746094,0.5002889633178711
23824,0.8,28.073368072509766,60.7941780090332,26.06959342956543,44.893531799316406,0.6295821666717529
23824,1.0,28.073368072509766,72.91316986083984,26.809526443481445,62.03981018066406,0.7151964902877808
24204,0.2,28.073368072509766,30.052600860595703,28.7071475982666,0.9399620294570923,0.017127376049757004
24204,0.4,28.073368072509766,35.32057189941406,25.874919891357422,10.399214744567871,0.27853184938430786
24204,0.6,28.073368072509766,42.62448501586914,24.469820022583008,24.685901641845703,0.4752321243286133
24204,0.8,28.073368072509766,51.09458923339844,22.98363494873047,43.116092681884766,0.6082854866981506
24204,1.0,28.073368072509766,60.24577331542969,23.80946922302246,59.67878341674805,0.6975316405296326
24223,0.2,28.073368072509766,29.843446731567383,28.465599060058594,0.9734643697738647,0.01841708831489086
24223,0.4,28.073368072509766,34.54066848754883,25.021207809448242,10.884255409240723,0.2977955937385559
24223,0.6,28.073368072509766,41.128047943115234,22.933996200561523,25.69917106628418,0.4976983666419983
24223,0.8,28.073368072509766,48.841243743896484,21.01156234741211,44.28215789794922,0.6260031461715698
24223,1.0,28.073368072509766,57.23082733154297,21.19097328186035,61.37471008300781,0.7156215310096741
24525,0.2,28.073368072509766,29.61949348449707,28.35012435913086,1.177695631980896,0.026479382067918777
24525,0.4,28.073368072509766,33.81613540649414,24.82560157775879,10.895386695861816,0.2993634045124054
24525,0.6,28.073368072509766,39.78855514526367,22.71986198425293,25.668212890625,0.49852001667022705
24525,0.8,28.073368072509766,46.85406494140625,20.713823318481445,44.54741287231445,0.6285372972488403
24525,1.0,28.073368072509766,54.59246063232422,20.71340560913086,62.020851135253906,0.7192022800445557
24781,0.2,28.073368072509766,29.881244659423828,28.535358428955078,1.4556232690811157,0.039784397929906845
24781,0.4,28.073368072509766,34.70195007324219,25.366121292114258,11.16452693939209,0.3071480095386505
24781,0.6,28.073368072509766,41.44957733154297,23.67914390563965,25.733413696289062,0.4957778751850128
24781,0.8,28.073368072509766,49.334232330322266,21.872743606567383,44.39384841918945,0.6225562691688538
24781,1.0,28.073368072509766,57.897281646728516,22.31824493408203,61.297950744628906,0.7093089818954468
27704,0.2,28.073368072509766,29.6455078125,28.392457962036133,1.0279556512832642,0.0203096866607666
27704,0.4,28.073368072509766,33.9510612487793,24.951894760131836,10.717306137084961,0.29129186272621155
27704,0.6,28.073368072509766,40.0726318359375,23.003761291503906,25.39632797241211,0.4916827976703644
27704,0.8,28.073368072509766,47.30249786376953,20.933441162109375,44.52326965332031,0.6268876791000366
27704,1.0,28.073368072509766,55.209922790527344,21.15005874633789,61.52779006958008,0.713994562625885
31781,0.2,28.073368072509766,30.718463897705078,29.367990493774414,1.0638926029205322,0.021776335313916206
31781,0.4,28.073368072509766,37.46713638305664,27.4515323638916,10.611313819885254,0.28637176752090454
31781,0.6,28.073368072509766,46.5140495300293,26.636178970336914,24.987123489379883,0.483812540769577
31781,0.8,28.073368072509766,56.771812438964844,24.996604919433594,44.003170013427734,0.621325671672821
31781,1.0,28.073368072509766,67.69805145263672,25.958120346069336,60.50888442993164,0.7069063782691956
33267,0.2,28.073368072509766,29.958436965942383,28.196918487548828,1.366810917854309,0.035693634301424026
33267,0.4,28.073368072509766,34.9683837890625,24.535717010498047,10.697912216186523,0.2932903468608856
33267,0.6,28.073368072509766,41.949546813964844,22.40696907043457,24.615825653076172,0.4794103503227234
33267,0.8,28.073368072509766,50.07973098754883,20.788387298583984,42.657142639160156,0.6108987927436829
33267,1.0,28.073368072509766,58.88949966430664,21.199237823486328,58.68020248413086,0.6989777684211731
34786,0.2,28.073368072509766,29.927860260009766,28.569644927978516,0.552152156829834,0.006249633617699146
34786,0.4,28.073368072509766,34.88686752319336,25.335840225219727,10.096099853515625,0.26682543754577637
34786,0.6,28.073368072509766,41.81166458129883,23.523120880126953,24.541973114013672,0.47347283363342285
34786,0.8,28.073368072509766,49.8848876953125,21.612842559814453,43.08998489379883,0.6108938455581665
34786,1.0,28.073368072509766,58.63816452026367,21.905776977539062,60.11793899536133,0.7031222581863403
37638,0.2,28.073368072509766,30.056583404541016,28.558469772338867,1.3979060649871826,0.03695894405245781
37638,0.4,28.073368072509766,35.22099685668945,25.35796546936035,11.408312797546387,0.31805306673049927
37638,0.6,28.073368072509766,42.370399475097656,23.618213653564453,25.95188331604004,0.5032742619514465
37638,0.8,28.073368072509766,50.667667388916016,21.81915283203125,44.62204360961914,0.6294325590133667
37638,1.0,28.073368072509766,59.640499114990234,22.247196197509766,61.520999908447266,0.7162318229675293
38036,0.2,28.073368072509766,29.65927505493164,28.309328079223633,1.3578810691833496,0.03492308780550957
38036,0.4,28.073368072509766,34.02955627441406,24.85519790649414,10.985243797302246,0.30160075426101685
38036,0.6,28.073368072509766,40.240638732910156,22.92156982421875,25.717723846435547,0.49903830885887146
38036,0.8,28.073368072509766,47.56892013549805,20.881967544555664,44.39495849609375,0.6276707053184509
38036,1.0,28.073368072509766,55.577213287353516,21.20118522644043,61.152530670166016,0.7141408920288086
38773,0.2,28.073368072509766,30.08000373840332,28.77704620361328,1.4816274642944336,0.04124192148447037
38773,0.4,28.073368072509766,35.360633850097656,25.851016998291016,11.247333526611328,0.31345129013061523
38773,0.6,28.073368072509766,42.66734313964844,24.285097122192383,25.986488342285156,0.5042276382446289
38773,0.8,28.073368072509766,51.13477325439453,22.372833251953125,45.20708465576172,0.6358938217163086
38773,1.0,28.073368072509766,60.280235290527344,22.64199447631836,62.482601165771484,0.7220059633255005
40033,0.2,28.073368072509766,29.982181549072266,28.299875259399414,1.191702127456665,0.02726885676383972
40033,0.4,28.073368072509766,35.07630157470703,24.740079879760742,10.918196678161621,0.29960229992866516
40033,0.6,28.073368072509766,42.16720199584961,22.640480041503906,25.158536911010742,0.48842623829841614
40033,0.8,28.073368072509766,50.414649963378906,20.955965042114258,43.191890716552734,0.6152061223983765
40033,1.0,28.073368072509766,59.34287643432617,21.34620475769043,59.62593078613281,0.7031543254852295
40968,0.2,28.073368072509766,30.5229434967041,29.144750595092773,0.9286218881607056,0.01681925170123577
40968,0.4,28.073368072509766,36.751365661621094,26.775606155395508,10.553382873535156,0.2823323905467987
40968,0.6,28.073368072509766,45.17255401611328,25.708452224731445,25.11040496826172,0.4804172217845917
40968,0.8,28.073368072509766,54.78541564941406,24.19571304321289,43.72886657714844,0.6117570400238037
40968,1.0,28.073368072509766,65.06998443603516,25.050933837890625,60.60902404785156,0.7004438042640686
42851,0.2,28.073368072509766,30.28797721862793,28.898399353027344,1.5925970077514648,0.04772843047976494
42851,0.4,28.073368072509766,35.954620361328125,26.14663314819336,11.774554252624512,0.3309843838214874
42851,0.6,28.073368072509766,43.69984436035156,24.555734634399414,27.061729431152344,0.5211079120635986
42851,0.8,28.073368072509766,52.610748291015625,22.66663932800293,46.78755569458008,0.6458888053894043
42851,1.0,28.073368072509766,62.193328857421875,23.104412078857422,64.37657928466797,0.7282436490058899
43590,0.2,28.073368072509766,30.257925033569336,28.97185707092285,1.2130768299102783,0.027906348928809166
43590,0.4,28.073368072509766,36.19000244140625,26.494863510131836,10.846450805664062,0.2946632206439972
43590,0.6,28.073368072509766,44.33535385131836,25.297441482543945,25.503646850585938,0.49298790097236633
43590,0.8,28.073368072509766,53.69329071044922,23.588003158569336,44.29682922363281,0.6245840787887573
43590,1.0,28.073368072509766,63.737144470214844,24.119413375854492,61.2811164855957,0.7118917107582092
43719,0.2,28.073368072509766,30.327777862548828,28.94098472595215,1.2868014574050903,0.0314832367002964
43719,0.4,28.073368072509766,36.22909164428711,26.528873443603516,10.797163009643555,0.29386425018310547
43719,0.6,28.073368072509766,44.290462493896484,25.241363525390625,25.296546936035156,0.4890311360359192
43719,0.8,28.073368072509766,53.543357849121094,23.61150360107422,43.720802307128906,0.6192025542259216
43719,1.0,28.073368072509766,63.47437286376953,24.22504997253418,60.24393844604492,0.704960286617279
43823,0.2,28.073368072509766,30.91484832763672,29.67707061767578,0.8894686698913574,0.015360009856522083
43823,0.4,28.073368072509766,38.05308532714844,28.096956253051758,10.62807559967041,0.28910839557647705
43823,0.6,28.073368072509766,47.53817367553711,27.51775360107422,25.101665496826172,0.48783746361732483
43823,0.8,28.073368072509766,58.23686599731445,26.347248077392578,43.573184967041016,0.6154610514640808
43823,1.0,28.073368072509766,69.59790802001953,27.555335998535156,60.1213264465332,0.7012794017791748
44502,0.2,28.073368072509766,30.353485107421875,28.952510833740234,1.4444780349731445,0.03924037888646126
44502,0.4,28.073368072509766,36.35264205932617,26.560129165649414,10.577836036682129,0.2873297929763794
44502,0.6,28.073368072509766,44.5395622253418,25.380300521850586,24.652589797973633,0.4766305983066559
44502,0.8,28.073368072509766,53.92509460449219,23.675416946411133,42.714515686035156,0.6061974763870239
44502,1.0,28.073368072509766,63.98942184448242,24.357858657836914,59.064720153808594,0.6947336196899414
45117,0.2,28.073368072509766,30.162281036376953,28.85129737854004,0.7802155613899231,0.011975690722465515
45117,0.4,28.073368072509766,35.77173614501953,26.184093475341797,10.176838874816895,0.2714921832084656
45117,0.6,28.073368072509766,43.50873947143555,24.899887084960938,24.171154022216797,0.46678003668785095
45117,0.8,28.073368072509766,52.43704605102539,23.509096145629883,41.69802474975586,0.5945656299591064
45117,1.0,28.073368072509766,62.04973220825195,24.41751480102539,58.00806427001953,0.6857384443283081
45239,0.2,28.073368072509766,29.671791076660156,28.31108856201172,1.11831796169281,0.024185333400964737
45239,0.4,28.073368072509766,33.931819915771484,24.636262893676758,10.690091133117676,0.2920864522457123
45239,0.6,28.073368072509766,39.967002868652344,22.52597427368164,24.84528160095215,0.48201024532318115
45239,0.8,28.073368072509766,47.092227935791016,20.634414672851562,42.93598556518555,0.6117690205574036
45239,1.0,28.073368072509766,54.88761901855469,20.940654754638672,59.47087860107422,0.7008878588676453
52338,0.2,28.073368072509766,30.1385555267334,28.393718719482422,1.6809899806976318,0.05335725098848343
52338,0.4,28.073368072509766,35.52756118774414,24.970813751220703,11.34434986114502,0.31640610098838806
52338,0.6,28.073368072509766,42.957298278808594,23.068927764892578,25.494739532470703,0.49343663454055786
52338,0.8,28.073368072509766,51.54926681518555,21.310943603515625,43.708194732666016,0.6169846057891846
52338,1.0,28.073368072509766,60.81764221191406,21.564151763916016,60.510704040527344,0.7063440680503845
52411,0.2,28.073368072509766,30.206262588500977,28.946088790893555,1.1527150869369507,0.025731857866048813
52411,0.4,28.073368072509766,35.76253890991211,26.269155502319336,11.143601417541504,0.3094089925289154
52411,0.6,28.073368072509766,43.394920349121094,24.862144470214844,25.861703872680664,0.5043102502822876
52411,0.8,28.073368072509766,52.19554138183594,22.948890686035156,44.89449691772461,0.6339772939682007
52411,1.0,28.073368072509766,61.67036056518555,23.456989288330078,61.7314453125,0.7190651893615723
53370,0.2,28.073368072509766,29.53331756591797,28.13601303100586,0.9671816825866699,0.018409352749586105
53370,0.4,28.073368072509766,33.481468200683594,24.235666275024414,10.584999084472656,0.28877508640289307
53370,0.6,28.073368072509766,39.12905502319336,21.95830535888672,24.931459426879883,0.4862363338470459
53370,0.8,28.073368072509766,45.84382629394531,20.18392562866211,42.68531799316406,0.6107176542282104
53370,1.0,28.073368072509766,53.225948333740234,20.536684036254883,58.97596740722656,0.6997475028038025
55875,0.2,28.073368072509766,30.60137939453125,29.21666145324707,1.1575464010238647,0.025702739134430885
55875,0.4,28.073368072509766,37.087928771972656,27.123340606689453,10.294537544250488,0.27237188816070557
55875,0.6,28.073368072509766,45.8315315246582,26.151945114135742,24.32001495361328,0.4626978635787964
55875,0.8,28.073368072509766,55.78196716308594,24.735675811767578,42.28266525268555,0.5889796614646912
55875,1.0,28.073368072509766,66.40499877929688,25.639514923095703,58.63075637817383,0.6771606206893921
59580,0.2,28.073368072509766,30.2417049407959,28.791906356811523,0.9506018757820129,0.017682775855064392
59580,0.4,28.073368072509766,35.94390106201172,26.08293342590332,10.232965469360352,0.2760540843009949
59580,0.6,28.073368072509766,43.76917266845703,24.616666793823242,24.594711303710938,0.47770175337791443
59580,0.8,28.073368072509766,52.78000259399414,23.275663375854492,42.82554626464844,0.6085949540138245
59580,1.0,28.073368072509766,62.471073150634766,24.148326873779297,59.2709846496582,0.6963242292404175
60768,0.2,28.073368072509766,29.38728141784668,28.187978744506836,1.1003299951553345,0.023235991597175598
60768,0.4,28.073368072509766,32.982295989990234,24.658039093017578,9.062396049499512,0.2279662787914276
60768,0.6,28.073368072509766,38.179473876953125,23.024269104003906,21.259817123413086,0.403563529253006
60768,0.8,28.073368072509766,44.40965270996094,21.780941009521484,36.7991828918457,0.5317130088806152
60768,1.0,28.073368072509766,51.299102783203125,22.61929702758789,51.30356216430664,0.6279901266098022
62188,0.2,28.073368072509766,29.53499412536621,28.251842498779297,1.5053417682647705,0.04300933703780174
62188,0.4,28.073368072509766,33.482810974121094,24.700647354125977,11.051297187805176,0.30441200733184814
62188,0.6,28.073368072509766,39.12885284423828,22.730445861816406,25.57740592956543,0.49586036801338196
62188,0.8,28.073368072509766,45.84062957763672,20.802743911743164,44.00920486450195,0.6232169270515442
62188,1.0,28.073368072509766,53.21845626831055,21.177444458007812,60.72576904296875,0.710536777973175
63014,0.2,28.073368072509766,30.043893814086914,28.337324142456055,1.7662333250045776,0.058013711124658585
63014,0.4,28.073368072509766,35.241600036621094,24.8593692779541,11.471394538879395,0.32155027985572815
63014,0.6,28.073368072509766,42.448062896728516,22.822757720947266,25.92827796936035,0.5042147040367126
63014,0.8,28.073368072509766,50.81130599975586,20.903785705566406,44.7369384765625,0.6327550411224365
63014,1.0,28.073368072509766,59.85282516479492,21.17936897277832,61.69660949707031,0.719423770904541
66333,0.2,28.073368072509766,29.8229923248291,28.260412216186523,1.3901996612548828,0.0369737334549427
66333,0.4,28.073368072509766,34.455543518066406,24.573883056640625,11.359736442565918,0.3193211853504181
66333,0.6,28.073368072509766,40.957000732421875,22.43224334716797,25.70348358154297,0.5049613118171692
66333,0.8,28.073368072509766,48.57571792602539,20.59972381591797,43.904117584228516,0.6294168829917908
66333,1.0,28.073368072509766,56.86781311035156,20.946998596191406,60.40399169921875,0.71598219871521
68035,0.2,28.073368072509766,30.236927032470703,28.9333438873291,0.8825176954269409,0.015173660591244698
68035,0.4,28.073368072509766,35.99858093261719,26.32390594482422,10.557509422302246,0.2849865257740021
68035,0.6,28.073368072509766,43.91178512573242,24.978269577026367,25.26571273803711,0.48779594898223877
68035,0.8,28.073368072509766,53.019351959228516,23.228504180908203,43.91765213012695,0.6203075051307678
68035,1.0,28.073368072509766,62.80911636352539,23.65450668334961,61.17119216918945,0.7101874947547913
68344,0.2,28.073368072509766,29.900697708129883,28.311100006103516,1.4626699686050415,0.04053268954157829
68344,0.4,28.073368072509766,34.770835876464844,24.671281814575195,11.379590034484863,0.31753551959991455
68344,0.6,28.073368072509766,41.58015441894531,22.394582748413086,25.958452224731445,0.5021805763244629
68344,0.8,28.073368072509766,49.530025482177734,20.27353858947754,44.996788024902344,0.6321486234664917
68344,1.0,28.073368072509766,58.15880584716797,20.43107795715332,61.96221923828125,0.7160013318061829
74880,0.2,28.073368072509766,29.876495361328125,28.174480438232422,1.418472170829773,0.038277678191661835
74880,0.4,28.073368072509766,34.71474838256836,24.380348205566406,10.983068466186523,0.30187368392944336
74880,0.6,28.073368072509766,41.49152755737305,22.06774139404297,25.04302215576172,0.48433148860931396
74880,0.8,28.073368072509766,49.410587310791016,19.96725082397461,43.106266021728516,0.6119205355644226
74880,1.0,28.073368072509766,58.01036834716797,20.20303726196289,59.27920150756836,0.6985955834388733
77233,0.2,28.073368072509766,29.713546752929688,28.388694763183594,1.3176312446594238,0.032951470464468
77233,0.4,28.073368072509766,34.13714599609375,24.9788875579834,10.845476150512695,0.2965330183506012
77233,0.6,28.073368072509766,40.394256591796875,23.138612747192383,24.891986846923828,0.4789699614048004
77233,0.8,28.073368072509766,47.76240539550781,21.17856216430664,43.35402297973633,0.608767569065094
77233,1.0,28.073368072509766,55.80643081665039,21.52531623840332,60.081504821777344,0.6967400312423706
78028,0.2,28.073368072509766,31.054441452026367,29.706933975219727,1.2969651222229004,0.03192003816366196
78028,0.4,28.073368072509766,38.47091293334961,28.013463973999023,11.448537826538086,0.320183664560318
78028,0.6,28.073368072509766,48.268009185791016,27.142093658447266,26.53287124633789,0.5152664184570312
78028,0.8,28.073368072509766,59.28042221069336,25.54091453552246,45.76880645751953,0.6409482955932617
78028,1.0,28.073368072509766,70.95088958740234,26.37249183654785,62.989524841308594,0.7243276238441467
78464,0.2,28.073368072509766,29.760486602783203,28.142881393432617,1.2561379671096802,0.030142610892653465
78464,0.4,28.073368072509766,34.27978515625,24.34515380859375,11.015985488891602,0.30195096135139465
78464,0.6,28.073368072509766,40.65149688720703,22.121685028076172,25.421451568603516,0.48986440896987915
78464,0.8,28.073368072509766,48.13920211791992,20.239198684692383,43.973541259765625,0.6194701194763184
78464,1.0,28.073368072509766,56.303009033203125,20.537620544433594,60.6005859375,0.7063963413238525
81860,0.2,28.073368072509766,30.164979934692383,28.776681900024414,1.3154728412628174,0.03282085433602333
81860,0.4,28.073368072509766,35.71146011352539,26.10108184814453,10.734807968139648,0.291239857673645
81860,0.6,28.073368072509766,43.35588836669922,24.764902114868164,25.081932067871094,0.48387303948402405
81860,0.8,28.073368072509766,52.18135070800781,23.28073501586914,43.30536651611328,0.610921323299408
81860,1.0,28.073368072509766,61.68809509277344,24.004419326782227,59.691593170166016,0.6961284279823303
83587,0.2,28.073368072509766,30.603132247924805,29.236225128173828,1.2523120641708374,0.029679344967007637
83587,0.4,28.073368072509766,37.01642990112305,26.884918212890625,11.2549409866333,0.3105107545852661
83587,0.6,28.073368072509766,45.653953552246094,25.589860916137695,26.202640533447266,0.50599205493927
83587,0.8,28.073368072509766,55.487571716308594,23.672714233398438,45.34689712524414,0.6340246796607971
83587,1.0,28.073368072509766,65.9908447265625,24.075593948364258,62.7618293762207,0.7205600142478943
84173,0.2,28.073368072509766,29.929655075073242,28.614112854003906,1.264236330986023,0.030415145680308342
84173,0.4,28.073368072509766,34.79218673706055,25.407512664794922,11.020490646362305,0.3015788495540619
84173,0.6,28.073368072509766,41.571781158447266,23.59358787536621,25.75470542907715,0.49717724323272705
84173,0.8,28.073368072509766,49.4805793762207,21.780109405517578,44.46864700317383,0.6247313618659973
84173,1.0,28.073368072509766,58.062625885009766,22.106164932250977,61.63076400756836,0.7124218940734863
86180,0.2,28.073368072509766,30.027063369750977,28.307817459106445,1.842391848564148,0.063535176217556
86180,0.4,28.073368072509766,35.208580017089844,24.627344131469727,11.66490364074707,0.33083099126815796
86180,0.6,28.073368072509766,42.40094757080078,22.288230895996094,26.36818504333496,0.5141674876213074
86180,0.8,28.073368072509766,50.75204086303711,20.15770721435547,45.04401397705078,0.6348793506622314
86180,1.0,28.073368072509766,59.78278732299805,20.159046173095703,61.81220245361328,0.7176648378372192
88468,0.2,28.073368072509766,31.344017028808594,29.912988662719727,1.2878479957580566,0.03142755851149559
88468,0.4,28.073368072509766,39.25975799560547,28.344850540161133,11.519041061401367,0.32130271196365356
88468,0.6,28.073368072509766,49.59333419799805,27.319223403930664,26.773448944091797,0.516694188117981
88468,0.8,28.073368072509766,61.13558578491211,25.079532623291016,46.313716888427734,0.6427608728408813
88468,1.0,28.073368072509766,73.32437133789062,25.082304000854492,64.31705474853516,0.7296103239059448
91449,0.2,28.073368072509766,30.381824493408203,29.09123420715332,0.7372653484344482,0.010726998560130596
91449,0.4,28.073368072509766,36.392250061035156,26.657733917236328,10.243698120117188,0.2709255516529083
91449,0.6,28.073368072509766,44.57928466796875,25.45745849609375,24.558570861816406,0.4720776677131653
91449,0.8,28.073368072509766,53.95908737182617,23.9025821685791,42.83170700073242,0.6050398945808411
91449,1.0,28.073368072509766,64.01468658447266,24.627708435058594,59.50025177001953,0.695493757724762
94983,0.2,28.073368072509766,30.90058708190918,29.387407302856445,1.2336305379867554,0.028821870684623718
94983,0.4,28.073368072509766,38.05828094482422,27.537437438964844,10.535367012023926,0.28207042813301086
94983,0.6,28.073368072509766,47.57740020751953,26.646800994873047,24.881784439086914,0.4753829836845398
94983,0.8,28.073368072509766,58.315338134765625,24.966238021850586,43.444454193115234,0.6084393858909607
94983,1.0,28.073368072509766,69.71748352050781,25.70296287536621,60.24392318725586,0.6948506236076355
95850,0.2,28.073368072509766,30.661434173583984,29.32307243347168,0.8089155554771423,0.012905099429190159
95850,0.4,28.073368072509766,37.17984390258789,27.15293312072754,10.148530960083008,0.27109262347221375
95850,0.6,28.073368072509766,45.934295654296875,26.043733596801758,24.553096771240234,0.47494059801101685
95850,0.8,28.073368072509766,55.88481903076172,24.259681701660156,43.12039566040039,0.6090245246887207
95850,1.0,28.073368072509766,66.50267028808594,24.813676834106445,60.031639099121094,0.6996613144874573
103366,0.2,28.073368072509766,30.244752883911133,29.02237892150879,0.5439047813415527,0.006049753166735172
103366,0.4,28.073368072509766,35.90538024902344,26.427297592163086,10.360809326171875,0.27903100848197937
103366,0.6,28.073368072509766,43.6681022644043,25.100637435913086,25.209592819213867,0.48785924911499023
103366,0.8,28.073368072509766,52.60755920410156,23.226776123046875,44.249359130859375,0.6241081357002258
103366,1.0,28.073368072509766,62.22356414794922,23.783418655395508,61.283416748046875,0.7111396193504333
107586,0.2,28.073368072509766,30.046268463134766,28.516820907592773,1.252832293510437,0.02982170134782791
107586,0.4,28.073368072509766,35.291412353515625,25.411762237548828,10.310689926147461,0.2745037376880646
107586,0.6,28.073368072509766,42.565773010253906,23.775604248046875,24.094694137573242,0.46388110518455505
107586,0.8,28.073368072509766,51.004032135009766,22.260446548461914,41.632938385009766,0.5925777554512024
107586,1.0,28.073368072509766,60.122703552246094,22.939563751220703,57.594696044921875,0.6827883124351501
108330,0.2,28.073368072509766,30.254182815551758,28.90418815612793,0.9788880944252014,0.01858735829591751
108330,0.4,28.073368072509766,35.91515350341797,26.345348358154297,10.267046928405762,0.2734244465827942
108330,0.6,28.073368072509766,43.672218322753906,25.21742820739746,24.153724670410156,0.4653141498565674
